locus	category	family	chrom	start	end	strand	source	gene_id	transcript_id	repFamily	repName	intModel	l1base_id
L1FLnI_4q27r	L1FLnI	L1FLnI	chr4	121612733	121622878	+	l1base	L1FLnI_4q27r_chr4_121612733_121622878	L1FLnI_4q27r_chr4_121612733_121622878				UID-9642
L1FLnI_4q27s	L1FLnI	L1FLnI	chr4	122028194	122037418	-	l1base	L1FLnI_4q27s_chr4_122028194_122037418	L1FLnI_4q27s_chr4_122028194_122037418				UID-9230
L1FLnI_4q27t	L1FLnI	L1FLnI	chr4	122106608	122116618	+	l1base	L1FLnI_4q27t_chr4_122106608_122116618	L1FLnI_4q27t_chr4_122106608_122116618				UID-8735
L1FLnI_4q27u	L1FLnI	L1FLnI	chr4	122361214	122370828	+	l1base	L1FLnI_4q27u_chr4_122361214_122370828	L1FLnI_4q27u_chr4_122361214_122370828				UID-9734
L1FLnI_4q27v	L1FLnI	L1FLnI	chr4	122397505	122408217	-	l1base	L1FLnI_4q27v_chr4_122397505_122408217	L1FLnI_4q27v_chr4_122397505_122408217				UID-8958
L1FLnI_4q27w	L1FLnI	L1FLnI	chr4	122397849	122408217	-	l1base	L1FLnI_4q27w_chr4_122397849_122408217	L1FLnI_4q27w_chr4_122397849_122408217				UID-9359
L1FLnI_4q27x	L1FLnI	L1FLnI	chr4	122459277	122469495	-	l1base	L1FLnI_4q27x_chr4_122459277_122469495	L1FLnI_4q27x_chr4_122459277_122469495				UID-8889
L1FLnI_4q27y	L1FLnI	L1FLnI	chr4	122490726	122499568	+	l1base	L1FLnI_4q27y_chr4_122490726_122499568	L1FLnI_4q27y_chr4_122490726_122499568				UID-8720
L1FLnI_4q27z	L1FLnI	L1FLnI	chr4	122568679	122578828	-	l1base	L1FLnI_4q27z_chr4_122568679_122578828	L1FLnI_4q27z_chr4_122568679_122578828				UID-9091
L1ORF2_4q27b	L1ORF2	L1ORF2	chr4	122651646	122659695	-	l1base	L1ORF2_4q27b_chr4_122651646_122659695	L1ORF2_4q27b_chr4_122651646_122659695				UID-19
L1FLnI_4q28.1a	L1FLnI	L1FLnI	chr4	122939135	122949296	-	l1base	L1FLnI_4q28.1a_chr4_122939135_122949296	L1FLnI_4q28.1a_chr4_122939135_122949296				UID-8873
L1FLnI_4q28.1b	L1FLnI	L1FLnI	chr4	122997815	123007960	-	l1base	L1FLnI_4q28.1b_chr4_122997815_123007960	L1FLnI_4q28.1b_chr4_122997815_123007960				UID-8721
L1FLnI_4q28.1c	L1FLnI	L1FLnI	chr4	123234204	123244239	+	l1base	L1FLnI_4q28.1c_chr4_123234204_123244239	L1FLnI_4q28.1c_chr4_123234204_123244239				UID-9629
L1FLnI_4q28.1d	L1FLnI	L1FLnI	chr4	123330163	123340652	-	l1base	L1FLnI_4q28.1d_chr4_123330163_123340652	L1FLnI_4q28.1d_chr4_123330163_123340652				UID-9220
L1FLnI_4q28.1e	L1FLnI	L1FLnI	chr4	123632779	123642576	-	l1base	L1FLnI_4q28.1e_chr4_123632779_123642576	L1FLnI_4q28.1e_chr4_123632779_123642576				UID-9179
L1FLnI_4q28.1f	L1FLnI	L1FLnI	chr4	123710556	123719711	+	l1base	L1FLnI_4q28.1f_chr4_123710556_123719711	L1FLnI_4q28.1f_chr4_123710556_123719711				UID-9180
L1FLnI_4q28.1g	L1FLnI	L1FLnI	chr4	123717886	123728041	+	l1base	L1FLnI_4q28.1g_chr4_123717886_123728041	L1FLnI_4q28.1g_chr4_123717886_123728041				UID-8670
L1FLnI_4q28.1h	L1FLnI	L1FLnI	chr4	124007888	124018041	-	l1base	L1FLnI_4q28.1h_chr4_124007888_124018041	L1FLnI_4q28.1h_chr4_124007888_124018041				UID-9597
L1FLnI_4q28.1i	L1FLnI	L1FLnI	chr4	124039137	124049472	-	l1base	L1FLnI_4q28.1i_chr4_124039137_124049472	L1FLnI_4q28.1i_chr4_124039137_124049472				UID-8994
L1FLnI_4q28.1j	L1FLnI	L1FLnI	chr4	124069006	124079221	+	l1base	L1FLnI_4q28.1j_chr4_124069006_124079221	L1FLnI_4q28.1j_chr4_124069006_124079221				UID-9533
L1FLnI_4q28.1k	L1FLnI	L1FLnI	chr4	124070051	124079221	+	l1base	L1FLnI_4q28.1k_chr4_124070051_124079221	L1FLnI_4q28.1k_chr4_124070051_124079221				UID-9549
L1FLnI_4q28.1l	L1FLnI	L1FLnI	chr4	124125327	124135463	-	l1base	L1FLnI_4q28.1l_chr4_124125327_124135463	L1FLnI_4q28.1l_chr4_124125327_124135463				UID-8828
L1FLnI_4q28.1m	L1FLnI	L1FLnI	chr4	124163864	124173799	+	l1base	L1FLnI_4q28.1m_chr4_124163864_124173799	L1FLnI_4q28.1m_chr4_124163864_124173799				UID-8995
L1FLnI_4q28.1n	L1FLnI	L1FLnI	chr4	124268875	124278481	-	l1base	L1FLnI_4q28.1n_chr4_124268875_124278481	L1FLnI_4q28.1n_chr4_124268875_124278481				UID-9598
L1FLnI_4q28.1o	L1FLnI	L1FLnI	chr4	124357749	124367893	+	l1base	L1FLnI_4q28.1o_chr4_124357749_124367893	L1FLnI_4q28.1o_chr4_124357749_124367893				UID-9599
L1FLnI_4q28.1p	L1FLnI	L1FLnI	chr4	124367475	124378464	-	l1base	L1FLnI_4q28.1p_chr4_124367475_124378464	L1FLnI_4q28.1p_chr4_124367475_124378464				UID-9369
L1FLnI_4q28.1q	L1FLnI	L1FLnI	chr4	124438812	124449234	-	l1base	L1FLnI_4q28.1q_chr4_124438812_124449234	L1FLnI_4q28.1q_chr4_124438812_124449234				UID-9718
L1FLnI_4q28.1r	L1FLnI	L1FLnI	chr4	124440719	124449234	-	l1base	L1FLnI_4q28.1r_chr4_124440719_124449234	L1FLnI_4q28.1r_chr4_124440719_124449234				UID-9724
L1FLnI_4q28.1s	L1FLnI	L1FLnI	chr4	124579340	124588441	+	l1base	L1FLnI_4q28.1s_chr4_124579340_124588441	L1FLnI_4q28.1s_chr4_124579340_124588441				UID-9525
L1FLnI_4q28.1t	L1FLnI	L1FLnI	chr4	124611439	124621585	-	l1base	L1FLnI_4q28.1t_chr4_124611439_124621585	L1FLnI_4q28.1t_chr4_124611439_124621585				UID-8805
L1FLnI_4q28.1u	L1FLnI	L1FLnI	chr4	126027934	126036601	+	l1base	L1FLnI_4q28.1u_chr4_126027934_126036601	L1FLnI_4q28.1u_chr4_126027934_126036601				UID-8817
L1FLnI_4q28.1v	L1FLnI	L1FLnI	chr4	126113204	126123399	-	l1base	L1FLnI_4q28.1v_chr4_126113204_126123399	L1FLnI_4q28.1v_chr4_126113204_126123399				UID-9317
L1FLnI_4q28.1w	L1FLnI	L1FLnI	chr4	126401271	126409831	+	l1base	L1FLnI_4q28.1w_chr4_126401271_126409831	L1FLnI_4q28.1w_chr4_126401271_126409831				UID-9007
L1FLnI_4q28.1x	L1FLnI	L1FLnI	chr4	126495702	126504410	+	l1base	L1FLnI_4q28.1x_chr4_126495702_126504410	L1FLnI_4q28.1x_chr4_126495702_126504410				UID-9041
L1FLnI_4q28.1y	L1FLnI	L1FLnI	chr4	126666247	126676224	+	l1base	L1FLnI_4q28.1y_chr4_126666247_126676224	L1FLnI_4q28.1y_chr4_126666247_126676224				UID-9578
L1FLnI_4q28.1z	L1FLnI	L1FLnI	chr4	126860358	126870500	-	l1base	L1FLnI_4q28.1z_chr4_126860358_126870500	L1FLnI_4q28.1z_chr4_126860358_126870500				UID-8652
L1FLnI_4q28.1aa	L1FLnI	L1FLnI	chr4	126924757	126934784	+	l1base	L1FLnI_4q28.1aa_chr4_126924757_126934784	L1FLnI_4q28.1aa_chr4_126924757_126934784				UID-9437
L1FLnI_4q28.1ba	L1FLnI	L1FLnI	chr4	127017070	127027026	+	l1base	L1FLnI_4q28.1ba_chr4_127017070_127027026	L1FLnI_4q28.1ba_chr4_127017070_127027026				UID-9438
L1FLnI_4q28.1ca	L1FLnI	L1FLnI	chr4	127062062	127072103	-	l1base	L1FLnI_4q28.1ca_chr4_127062062_127072103	L1FLnI_4q28.1ca_chr4_127062062_127072103				UID-8653
L1FLnI_4q28.1da	L1FLnI	L1FLnI	chr4	127085106	127094801	+	l1base	L1FLnI_4q28.1da_chr4_127085106_127094801	L1FLnI_4q28.1da_chr4_127085106_127094801				UID-9295
L1FLnI_4q28.1ea	L1FLnI	L1FLnI	chr4	127102367	127112347	+	l1base	L1FLnI_4q28.1ea_chr4_127102367_127112347	L1FLnI_4q28.1ea_chr4_127102367_127112347				UID-9276
L1FLnI_4q28.1fa	L1FLnI	L1FLnI	chr4	127293680	127303032	+	l1base	L1FLnI_4q28.1fa_chr4_127293680_127303032	L1FLnI_4q28.1fa_chr4_127293680_127303032				UID-8932
L1FLnI_4q28.1ga	L1FLnI	L1FLnI	chr4	127457640	127468112	-	l1base	L1FLnI_4q28.1ga_chr4_127457640_127468112	L1FLnI_4q28.1ga_chr4_127457640_127468112				UID-9155
L1FLnI_4q28.1ha	L1FLnI	L1FLnI	chr4	127470167	127479329	+	l1base	L1FLnI_4q28.1ha_chr4_127470167_127479329	L1FLnI_4q28.1ha_chr4_127470167_127479329				UID-8812
L1FLnI_4q28.1ia	L1FLnI	L1FLnI	chr4	127585432	127595462	+	l1base	L1FLnI_4q28.1ia_chr4_127585432_127595462	L1FLnI_4q28.1ia_chr4_127585432_127595462				UID-9434
L1FLnI_4q28.1ja	L1FLnI	L1FLnI	chr4	127649722	127659745	-	l1base	L1FLnI_4q28.1ja_chr4_127649722_127659745	L1FLnI_4q28.1ja_chr4_127649722_127659745				UID-9435
L1FLnI_4q28.1ka	L1FLnI	L1FLnI	chr4	127673110	127683256	+	l1base	L1FLnI_4q28.1ka_chr4_127673110_127683256	L1FLnI_4q28.1ka_chr4_127673110_127683256				UID-8650
L1FLnI_4q28.1la	L1FLnI	L1FLnI	chr4	127716489	127726869	-	l1base	L1FLnI_4q28.1la_chr4_127716489_127726869	L1FLnI_4q28.1la_chr4_127716489_127726869				UID-8987
L1FLnI_4q28.1ma	L1FLnI	L1FLnI	chr4	127856654	127866187	+	l1base	L1FLnI_4q28.1ma_chr4_127856654_127866187	L1FLnI_4q28.1ma_chr4_127856654_127866187				UID-8651
L1FLnI_4q28.1na	L1FLnI	L1FLnI	chr4	127899257	127909123	-	l1base	L1FLnI_4q28.1na_chr4_127899257_127909123	L1FLnI_4q28.1na_chr4_127899257_127909123				UID-9154
L1FLnI_4q28.2a	L1FLnI	L1FLnI	chr4	128210291	128220307	+	l1base	L1FLnI_4q28.2a_chr4_128210291_128220307	L1FLnI_4q28.2a_chr4_128210291_128220307				UID-9436
L1FLnI_4q28.2b	L1FLnI	L1FLnI	chr4	128210291	128220332	+	l1base	L1FLnI_4q28.2b_chr4_128210291_128220332	L1FLnI_4q28.2b_chr4_128210291_128220332				UID-9507
L1FLnI_4q28.2c	L1FLnI	L1FLnI	chr4	128397569	128406942	-	l1base	L1FLnI_4q28.2c_chr4_128397569_128406942	L1FLnI_4q28.2c_chr4_128397569_128406942				UID-9294
L1FLnI_4q28.2d	L1FLnI	L1FLnI	chr4	128410405	128419158	-	l1base	L1FLnI_4q28.2d_chr4_128410405_128419158	L1FLnI_4q28.2d_chr4_128410405_128419158				UID-9757
L1FLnI_4q28.2e	L1FLnI	L1FLnI	chr4	128431008	128441143	-	l1base	L1FLnI_4q28.2e_chr4_128431008_128441143	L1FLnI_4q28.2e_chr4_128431008_128441143				UID-8813
L1FLnI_4q28.2f	L1FLnI	L1FLnI	chr4	128529395	128539840	-	l1base	L1FLnI_4q28.2f_chr4_128529395_128539840	L1FLnI_4q28.2f_chr4_128529395_128539840				UID-9151
L1FLnI_4q28.2g	L1FLnI	L1FLnI	chr4	128892053	128902181	+	l1base	L1FLnI_4q28.2g_chr4_128892053_128902181	L1FLnI_4q28.2g_chr4_128892053_128902181				UID-8808
L1FLnI_4q28.2h	L1FLnI	L1FLnI	chr4	128982414	128992227	+	l1base	L1FLnI_4q28.2h_chr4_128982414_128992227	L1FLnI_4q28.2h_chr4_128982414_128992227				UID-9304
L1FLnI_4q28.2i	L1FLnI	L1FLnI	chr4	129020049	129030191	+	l1base	L1FLnI_4q28.2i_chr4_129020049_129030191	L1FLnI_4q28.2i_chr4_129020049_129030191				UID-8809
L1FLnI_4q28.2j	L1FLnI	L1FLnI	chr4	129049223	129059742	-	l1base	L1FLnI_4q28.2j_chr4_129049223_129059742	L1FLnI_4q28.2j_chr4_129049223_129059742				UID-9690
L1FLnI_4q28.2k	L1FLnI	L1FLnI	chr4	129049223	129059334	-	l1base	L1FLnI_4q28.2k_chr4_129049223_129059334	L1FLnI_4q28.2k_chr4_129049223_129059334				UID-9712
L1FLnI_4q28.2l	L1FLnI	L1FLnI	chr4	129067726	129076684	-	l1base	L1FLnI_4q28.2l_chr4_129067726_129076684	L1FLnI_4q28.2l_chr4_129067726_129076684				UID-8930
L1FLnI_4q28.2m	L1FLnI	L1FLnI	chr4	129120673	129130476	-	l1base	L1FLnI_4q28.2m_chr4_129120673_129130476	L1FLnI_4q28.2m_chr4_129120673_129130476				UID-9691
L1FLnI_4q28.2n	L1FLnI	L1FLnI	chr4	129286607	129296129	-	l1base	L1FLnI_4q28.2n_chr4_129286607_129296129	L1FLnI_4q28.2n_chr4_129286607_129296129				UID-9152
L1FLnI_4q28.2o	L1FLnI	L1FLnI	chr4	129442441	129452732	+	l1base	L1FLnI_4q28.2o_chr4_129442441_129452732	L1FLnI_4q28.2o_chr4_129442441_129452732				UID-9692
L1FLnI_4q28.2p	L1FLnI	L1FLnI	chr4	129469808	129479791	-	l1base	L1FLnI_4q28.2p_chr4_129469808_129479791	L1FLnI_4q28.2p_chr4_129469808_129479791				UID-9264
L1FLnI_4q28.2q	L1FLnI	L1FLnI	chr4	129647753	129658163	+	l1base	L1FLnI_4q28.2q_chr4_129647753_129658163	L1FLnI_4q28.2q_chr4_129647753_129658163				UID-9687
L1FLnI_4q28.2r	L1FLnI	L1FLnI	chr4	129715001	129725126	-	l1base	L1FLnI_4q28.2r_chr4_129715001_129725126	L1FLnI_4q28.2r_chr4_129715001_129725126				UID-9028
L1FLnI_4q28.2s	L1FLnI	L1FLnI	chr4	129850407	129860430	+	l1base	L1FLnI_4q28.2s_chr4_129850407_129860430	L1FLnI_4q28.2s_chr4_129850407_129860430				UID-8629
L1FLnI_4q28.2t	L1FLnI	L1FLnI	chr4	129870240	129880382	-	l1base	L1FLnI_4q28.2t_chr4_129870240_129880382	L1FLnI_4q28.2t_chr4_129870240_129880382				UID-8791
L1FLnI_4q28.2u	L1FLnI	L1FLnI	chr4	129942564	129951948	-	l1base	L1FLnI_4q28.2u_chr4_129942564_129951948	L1FLnI_4q28.2u_chr4_129942564_129951948				UID-9518
L1FLnI_4q28.2v	L1FLnI	L1FLnI	chr4	130045704	130055842	-	l1base	L1FLnI_4q28.2v_chr4_130045704_130055842	L1FLnI_4q28.2v_chr4_130045704_130055842				UID-8792
L1FLnI_4q28.3a	L1FLnI	L1FLnI	chr4	130436322	130446519	-	l1base	L1FLnI_4q28.3a_chr4_130436322_130446519	L1FLnI_4q28.3a_chr4_130436322_130446519				UID-9569
L1FLnI_4q28.3b	L1FLnI	L1FLnI	chr4	130550794	130559461	+	l1base	L1FLnI_4q28.3b_chr4_130550794_130559461	L1FLnI_4q28.3b_chr4_130550794_130559461				UID-9354
L1FLnI_4q28.3c	L1FLnI	L1FLnI	chr4	130647490	130657039	+	l1base	L1FLnI_4q28.3c_chr4_130647490_130657039	L1FLnI_4q28.3c_chr4_130647490_130657039				UID-9709
L1FLnI_4q28.3d	L1FLnI	L1FLnI	chr4	131315028	131324160	-	l1base	L1FLnI_4q28.3d_chr4_131315028_131324160	L1FLnI_4q28.3d_chr4_131315028_131324160				UID-9683
L1FLnI_4q28.3e	L1FLnI	L1FLnI	chr4	131348895	131358909	+	l1base	L1FLnI_4q28.3e_chr4_131348895_131358909	L1FLnI_4q28.3e_chr4_131348895_131358909				UID-8761
L1FLnI_4q28.3f	L1FLnI	L1FLnI	chr4	131397156	131407505	-	l1base	L1FLnI_4q28.3f_chr4_131397156_131407505	L1FLnI_4q28.3f_chr4_131397156_131407505				UID-9241
L1FLnI_4q28.3g	L1FLnI	L1FLnI	chr4	131436179	131445265	-	l1base	L1FLnI_4q28.3g_chr4_131436179_131445265	L1FLnI_4q28.3g_chr4_131436179_131445265				UID-9301
L1FLnI_4q28.3h	L1FLnI	L1FLnI	chr4	131631524	131643128	+	l1base	L1FLnI_4q28.3h_chr4_131631524_131643128	L1FLnI_4q28.3h_chr4_131631524_131643128				UID-9348
L1FLnI_4q28.3i	L1FLnI	L1FLnI	chr4	131631524	131641026	+	l1base	L1FLnI_4q28.3i_chr4_131631524_131641026	L1FLnI_4q28.3i_chr4_131631524_131641026				UID-9357
L1FLnI_4q28.3j	L1FLnI	L1FLnI	chr4	131812440	131821152	-	l1base	L1FLnI_4q28.3j_chr4_131812440_131821152	L1FLnI_4q28.3j_chr4_131812440_131821152				UID-9738
L1FLnI_4q28.3k	L1FLnI	L1FLnI	chr4	132163428	132173814	-	l1base	L1FLnI_4q28.3k_chr4_132163428_132173814	L1FLnI_4q28.3k_chr4_132163428_132173814				UID-9536
L1FLnI_4q28.3l	L1FLnI	L1FLnI	chr4	132252082	132260645	+	l1base	L1FLnI_4q28.3l_chr4_132252082_132260645	L1FLnI_4q28.3l_chr4_132252082_132260645				UID-9069
L1FLnI_4q28.3m	L1FLnI	L1FLnI	chr4	132398440	132407768	-	l1base	L1FLnI_4q28.3m_chr4_132398440_132407768	L1FLnI_4q28.3m_chr4_132398440_132407768				UID-8940
L1FLnI_4q28.3n	L1FLnI	L1FLnI	chr4	132398454	132407768	-	l1base	L1FLnI_4q28.3n_chr4_132398454_132407768	L1FLnI_4q28.3n_chr4_132398454_132407768				UID-8980
L1FLnI_4q28.3o	L1FLnI	L1FLnI	chr4	132442740	132453604	+	l1base	L1FLnI_4q28.3o_chr4_132442740_132453604	L1FLnI_4q28.3o_chr4_132442740_132453604				UID-9308
L1FLnI_4q28.3p	L1FLnI	L1FLnI	chr4	132454299	132464388	+	l1base	L1FLnI_4q28.3p_chr4_132454299_132464388	L1FLnI_4q28.3p_chr4_132454299_132464388				UID-9027
L1FLnI_4q28.3q	L1FLnI	L1FLnI	chr4	132454299	132464387	+	l1base	L1FLnI_4q28.3q_chr4_132454299_132464387	L1FLnI_4q28.3q_chr4_132454299_132464387				UID-9130
L1FLnI_4q28.3r	L1FLnI	L1FLnI	chr4	132569153	132578436	+	l1base	L1FLnI_4q28.3r_chr4_132569153_132578436	L1FLnI_4q28.3r_chr4_132569153_132578436				UID-9515
L1FLnI_4q28.3s	L1FLnI	L1FLnI	chr4	132630788	132640804	-	l1base	L1FLnI_4q28.3s_chr4_132630788_132640804	L1FLnI_4q28.3s_chr4_132630788_132640804				UID-9425
L1FLnI_4q28.3t	L1FLnI	L1FLnI	chr4	132940947	132950933	+	l1base	L1FLnI_4q28.3t_chr4_132940947_132950933	L1FLnI_4q28.3t_chr4_132940947_132950933				UID-9426
L1FLnI_4q28.3u	L1FLnI	L1FLnI	chr4	133019153	133028697	+	l1base	L1FLnI_4q28.3u_chr4_133019153_133028697	L1FLnI_4q28.3u_chr4_133019153_133028697				UID-9382
L1FLnI_4q28.3v	L1FLnI	L1FLnI	chr4	133501746	133511552	+	l1base	L1FLnI_4q28.3v_chr4_133501746_133511552	L1FLnI_4q28.3v_chr4_133501746_133511552				UID-9529
L1FLnI_4q28.3w	L1FLnI	L1FLnI	chr4	133684680	133694533	-	l1base	L1FLnI_4q28.3w_chr4_133684680_133694533	L1FLnI_4q28.3w_chr4_133684680_133694533				UID-9049
L1FLnI_4q28.3x	L1FLnI	L1FLnI	chr4	133733444	133743452	-	l1base	L1FLnI_4q28.3x_chr4_133733444_133743452	L1FLnI_4q28.3x_chr4_133733444_133743452				UID-9440
L1FLnI_4q28.3y	L1FLnI	L1FLnI	chr4	133808329	133819066	+	l1base	L1FLnI_4q28.3y_chr4_133808329_133819066	L1FLnI_4q28.3y_chr4_133808329_133819066				UID-8988
L1FLnI_4q28.3z	L1FLnI	L1FLnI	chr4	133904468	133913395	-	l1base	L1FLnI_4q28.3z_chr4_133904468_133913395	L1FLnI_4q28.3z_chr4_133904468_133913395				UID-9010
L1FLnI_4q28.3aa	L1FLnI	L1FLnI	chr4	134173975	134184148	+	l1base	L1FLnI_4q28.3aa_chr4_134173975_134184148	L1FLnI_4q28.3aa_chr4_134173975_134184148				UID-9366
L1FLnI_4q28.3ba	L1FLnI	L1FLnI	chr4	134204280	134214427	+	l1base	L1FLnI_4q28.3ba_chr4_134204280_134214427	L1FLnI_4q28.3ba_chr4_134204280_134214427				UID-8659
L1FLnI_4q28.3ca	L1FLnI	L1FLnI	chr4	134436646	134446780	-	l1base	L1FLnI_4q28.3ca_chr4_134436646_134446780	L1FLnI_4q28.3ca_chr4_134436646_134446780				UID-9581
L1FLnI_4q28.3da	L1FLnI	L1FLnI	chr4	134683054	134692239	-	l1base	L1FLnI_4q28.3da_chr4_134683054_134692239	L1FLnI_4q28.3da_chr4_134683054_134692239				UID-9279
L1FLnI_4q28.3ea	L1FLnI	L1FLnI	chr4	134826164	134836294	+	l1base	L1FLnI_4q28.3ea_chr4_134826164_134836294	L1FLnI_4q28.3ea_chr4_134826164_134836294				UID-9057
L1FLnI_4q28.3fa	L1FLnI	L1FLnI	chr4	134922520	134932706	-	l1base	L1FLnI_4q28.3fa_chr4_134922520_134932706	L1FLnI_4q28.3fa_chr4_134922520_134932706				UID-9591
L1FLnI_4q28.3ga	L1FLnI	L1FLnI	chr4	135073956	135082582	-	l1base	L1FLnI_4q28.3ga_chr4_135073956_135082582	L1FLnI_4q28.3ga_chr4_135073956_135082582				UID-9058
L1FLnI_4q28.3ha	L1FLnI	L1FLnI	chr4	135177642	135187247	-	l1base	L1FLnI_4q28.3ha_chr4_135177642_135187247	L1FLnI_4q28.3ha_chr4_135177642_135187247				UID-8600
L1FLnI_4q28.3ia	L1FLnI	L1FLnI	chr4	135340240	135351318	+	l1base	L1FLnI_4q28.3ia_chr4_135340240_135351318	L1FLnI_4q28.3ia_chr4_135340240_135351318				UID-9666
L1FLnI_4q28.3ja	L1FLnI	L1FLnI	chr4	135374362	135384791	-	l1base	L1FLnI_4q28.3ja_chr4_135374362_135384791	L1FLnI_4q28.3ja_chr4_135374362_135384791				UID-8601
L1FLnI_4q28.3ka	L1FLnI	L1FLnI	chr4	135444039	135454051	+	l1base	L1FLnI_4q28.3ka_chr4_135444039_135454051	L1FLnI_4q28.3ka_chr4_135444039_135454051				UID-8762
L1FLnI_4q28.3la	L1FLnI	L1FLnI	chr4	135467476	135477923	-	l1base	L1FLnI_4q28.3la_chr4_135467476_135477923	L1FLnI_4q28.3la_chr4_135467476_135477923				UID-8763
L1FLnI_4q28.3ma	L1FLnI	L1FLnI	chr4	135627271	135636332	-	l1base	L1FLnI_4q28.3ma_chr4_135627271_135636332	L1FLnI_4q28.3ma_chr4_135627271_135636332				UID-8964
L1FLnI_4q28.3na	L1FLnI	L1FLnI	chr4	136214414	136224401	-	l1base	L1FLnI_4q28.3na_chr4_136214414_136224401	L1FLnI_4q28.3na_chr4_136214414_136224401				UID-9377
L1FLnI_4q28.3oa	L1FLnI	L1FLnI	chr4	136256587	136265373	+	l1base	L1FLnI_4q28.3oa_chr4_136256587_136265373	L1FLnI_4q28.3oa_chr4_136256587_136265373				UID-9684
L1FLI_4q28.3	L1FLI	L1FLI	chr4	136292504	136300550	-	l1base	L1FLI_4q28.3_chr4_136292504_136300550	L1FLI_4q28.3_chr4_136292504_136300550				UID-24
L1FLnI_4q28.3pa	L1FLnI	L1FLnI	chr4	136332616	136341884	+	l1base	L1FLnI_4q28.3pa_chr4_136332616_136341884	L1FLnI_4q28.3pa_chr4_136332616_136341884				UID-9378
L1FLnI_4q28.3qa	L1FLnI	L1FLnI	chr4	136842299	136852914	-	l1base	L1FLnI_4q28.3qa_chr4_136842299_136852914	L1FLnI_4q28.3qa_chr4_136842299_136852914				UID-9242
L1FLnI_4q28.3ra	L1FLnI	L1FLnI	chr4	136993044	137003430	-	l1base	L1FLnI_4q28.3ra_chr4_136993044_137003430	L1FLnI_4q28.3ra_chr4_136993044_137003430				UID-9546
L1FLnI_4q28.3sa	L1FLnI	L1FLnI	chr4	137347082	137357555	+	l1base	L1FLnI_4q28.3sa_chr4_137347082_137357555	L1FLnI_4q28.3sa_chr4_137347082_137357555				UID-9710
L1FLnI_4q28.3ta	L1FLnI	L1FLnI	chr4	137492780	137502788	+	l1base	L1FLnI_4q28.3ta_chr4_137492780_137502788	L1FLnI_4q28.3ta_chr4_137492780_137502788				UID-9501
L1FLnI_4q28.3ua	L1FLnI	L1FLnI	chr4	137566644	137577018	-	l1base	L1FLnI_4q28.3ua_chr4_137566644_137577018	L1FLnI_4q28.3ua_chr4_137566644_137577018				UID-9542
L1FLnI_4q28.3va	L1FLnI	L1FLnI	chr4	137566644	137575772	-	l1base	L1FLnI_4q28.3va_chr4_137566644_137575772	L1FLnI_4q28.3va_chr4_137566644_137575772				UID-9551
L1FLnI_4q28.3wa	L1FLnI	L1FLnI	chr4	137780162	137790303	+	l1base	L1FLnI_4q28.3wa_chr4_137780162_137790303	L1FLnI_4q28.3wa_chr4_137780162_137790303				UID-9232
L1FLnI_4q28.3xa	L1FLnI	L1FLnI	chr4	138351277	138361394	+	l1base	L1FLnI_4q28.3xa_chr4_138351277_138361394	L1FLnI_4q28.3xa_chr4_138351277_138361394				UID-9113
L1FLnI_4q31.1a	L1FLnI	L1FLnI	chr4	138517969	138528121	+	l1base	L1FLnI_4q31.1a_chr4_138517969_138528121	L1FLnI_4q31.1a_chr4_138517969_138528121				UID-9401
L1ORF2_4q31.1	L1ORF2	L1ORF2	chr4	138545019	138553068	+	l1base	L1ORF2_4q31.1_chr4_138545019_138553068	L1ORF2_4q31.1_chr4_138545019_138553068				UID-15
L1FLnI_4q31.1b	L1FLnI	L1FLnI	chr4	138779172	138789136	-	l1base	L1FLnI_4q31.1b_chr4_138779172_138789136	L1FLnI_4q31.1b_chr4_138779172_138789136				UID-9234
L1FLnI_4q31.1c	L1FLnI	L1FLnI	chr4	138779172	138789200	-	l1base	L1FLnI_4q31.1c_chr4_138779172_138789200	L1FLnI_4q31.1c_chr4_138779172_138789200				UID-9248
L1FLnI_4q31.1d	L1FLnI	L1FLnI	chr4	138880780	138890939	-	l1base	L1FLnI_4q31.1d_chr4_138880780_138890939	L1FLnI_4q31.1d_chr4_138880780_138890939				UID-8750
L1FLnI_4q31.1e	L1FLnI	L1FLnI	chr4	140409844	140419863	+	l1base	L1FLnI_4q31.1e_chr4_140409844_140419863	L1FLnI_4q31.1e_chr4_140409844_140419863				UID-9485
L1FLnI_4q31.1f	L1FLnI	L1FLnI	chr4	140504702	140514766	+	l1base	L1FLnI_4q31.1f_chr4_140504702_140514766	L1FLnI_4q31.1f_chr4_140504702_140514766				UID-9024
L1FLnI_4q31.21a	L1FLnI	L1FLnI	chr4	140782182	140792347	-	l1base	L1FLnI_4q31.21a_chr4_140782182_140792347	L1FLnI_4q31.21a_chr4_140782182_140792347				UID-9025
L1FLnI_4q31.21b	L1FLnI	L1FLnI	chr4	140819872	140829994	-	l1base	L1FLnI_4q31.21b_chr4_140819872_140829994	L1FLnI_4q31.21b_chr4_140819872_140829994				UID-9026
L1FLnI_4q31.21c	L1FLnI	L1FLnI	chr4	140912163	140921688	+	l1base	L1FLnI_4q31.21c_chr4_140912163_140921688	L1FLnI_4q31.21c_chr4_140912163_140921688				UID-8623
