locus	category	family	chrom	start	end	strand	source	gene_id	transcript_id	repFamily	repName	intModel	l1base_id
HERVL_3q26.1e	oneside	oneside	chr3	165530215	165532275	-	rmsk	HERVL_3q26.1e	HERVL_3q26.1e	ERVL	HERVL-int	HERVL-int	
HERVK11D_3q26.1	prototype	prototype	chr3	165546697	165548895	+	rmsk	HERVK11D_3q26.1	HERVK11D_3q26.1	ERVK	MER11D	HERVK11D-int	
HUERSP2_3q26.1b	internal	internal	chr3	165713823	165714240	-	rmsk	HUERSP2_3q26.1b	HUERSP2_3q26.1b	ERV1	HUERS-P2-int	HUERS-P2-int	
ERVL_3q26.1b	prototype	prototype	chr3	165740633	165744816	+	rmsk	ERVL_3q26.1b	ERVL_3q26.1b	ERVL	MLT2B3	ERVL-int	
ERV316A3_3q26.1e	internal	internal	chr3	165950308	165952219	-	rmsk	ERV316A3_3q26.1e	ERV316A3_3q26.1e	ERVL	ERV3-16A3_I-int	ERV3-16A3_I-int	
HERVL_3q26.1f	prototype	prototype	chr3	165997809	166003219	-	rmsk	HERVL_3q26.1f	HERVL_3q26.1f	ERVL	MLT2A1	HERVL-int	
ERVLE_3q26.1h	internal	internal	chr3	166173625	166174423	-	rmsk	ERVLE_3q26.1h	ERVLE_3q26.1h	ERVL	ERVL-E-int	ERVL-E-int	
HERVL_3q26.1g	prototype	prototype	chr3	166347356	166353485	-	rmsk	HERVL_3q26.1g	HERVL_3q26.1g	ERVL	MLT2B3	HERVL-int	
ERV316A3_3q26.1f	internal	internal	chr3	166408782	166409944	-	rmsk	ERV316A3_3q26.1f	ERV316A3_3q26.1f	ERVL	ERV3-16A3_I-int	ERV3-16A3_I-int	
ERVL_3q26.1c	internal	internal	chr3	166466567	166469506	+	rmsk	ERVL_3q26.1c	ERVL_3q26.1c	ERVL	ERVL-int	ERVL-int	
HERVH_3q26.1g	prototype	prototype	chr3	166500605	166506418	-	rmsk	HERVH_3q26.1g	HERVH_3q26.1g	ERV1	LTR7	HERVH-int	
ERV316A3_3q26.1g	internal	internal	chr3	166549600	166554725	-	rmsk	ERV316A3_3q26.1g	ERV316A3_3q26.1g	ERVL	ERV3-16A3_I-int	ERV3-16A3_I-int	
ERV316A3_3q26.1h	oneside	oneside	chr3	166703835	166705126	-	rmsk	ERV316A3_3q26.1h	ERV316A3_3q26.1h	ERVL	LTR16B2	ERV3-16A3_I-int	
HERVH_3q26.1h	prototype	prototype	chr3	166822581	166829713	-	rmsk	HERVH_3q26.1h	HERVH_3q26.1h	ERV1	LTR7B	HERVH-int	
HERVL_3q26.1h	prototype	prototype	chr3	166886803	166889941	-	rmsk	HERVL_3q26.1h	HERVL_3q26.1h	ERVL	MLT2A1	HERVL-int	
HERVL_3q26.1i	prototype	prototype	chr3	166987952	166990625	-	rmsk	HERVL_3q26.1i	HERVL_3q26.1i	ERVL	MLT2A1	HERVL-int	
HUERSP2_3q26.1c	oneside	oneside	chr3	166994414	166995592	-	rmsk	HUERSP2_3q26.1c	HUERSP2_3q26.1c	ERV1	LTR1E	HUERS-P2-int	
HUERSP2_3q26.1d	oneside	oneside	chr3	167000001	167002931	-	rmsk	HUERSP2_3q26.1d	HUERSP2_3q26.1d	ERV1	HUERS-P2-int	HUERS-P2-int	
HERVL40_3q26.1	oneside	oneside	chr3	167101461	167103323	+	rmsk	HERVL40_3q26.1	HERVL40_3q26.1	ERVL	LTR40a	HERVL40-int	
HML3_3q26.1a	oneside	oneside	chr3	167176901	167182593	-	rmsk	HML3_3q26.1a	HML3_3q26.1a	ERVK	MER9a3	HERVK9-int	
HML3_3q26.1b	oneside	oneside	chr3	167182651	167183906	-	rmsk	HML3_3q26.1b	HML3_3q26.1b	ERVK	HERVK9-int	HERVK9-int	
HUERSP2_3q26.1e	prototype	prototype	chr3	167246985	167251569	+	rmsk	HUERSP2_3q26.1e	HUERSP2_3q26.1e	ERV1	LTR1A2	HUERS-P2-int	
HERVIP10F_3q26.1	prototype	prototype	chr3	167266302	167275022	+	rmsk	HERVIP10F_3q26.1	HERVIP10F_3q26.1	ERV1	LTR10G	HERVIP10F-int	
ERVLE_3q26.1i	internal	internal	chr3	167324426	167325120	-	rmsk	ERVLE_3q26.1i	ERVLE_3q26.1i	ERVL	ERVL-E-int	ERVL-E-int	
HERVH_3q26.1i	prototype	prototype	chr3	167422393	167431175	+	rmsk	HERVH_3q26.1i	HERVH_3q26.1i	ERV1	LTR7	HERVH-int	
HERVH_3q26.1j	prototype	prototype	chr3	167431286	167437130	+	rmsk	HERVH_3q26.1j	HERVH_3q26.1j	ERV1	LTR7	HERVH-int	
ERV316A3_3q26.2a	internal	internal	chr3	167991271	167992379	-	rmsk	ERV316A3_3q26.2a	ERV316A3_3q26.2a	ERVL	ERV3-16A3_I-int	ERV3-16A3_I-int	
ERVLB4_3q26.2a	prototype	prototype	chr3	168107756	168112455	-	rmsk	ERVLB4_3q26.2a	ERVLB4_3q26.2a	ERVL	MLT2B4	ERVL-B4-int	
ERVLB4_3q26.2b	oneside	oneside	chr3	168514124	168515453	-	rmsk	ERVLB4_3q26.2b	ERVLB4_3q26.2b	ERVL	MLT2B1	ERVL-B4-int	
HERVH_3q26.2a	prototype	prototype	chr3	168930920	168933315	-	rmsk	HERVH_3q26.2a	HERVH_3q26.2a	ERV1	LTR7	HERVH-int	
ERV316A3_3q26.2b	prototype	prototype	chr3	169058099	169063587	+	rmsk	ERV316A3_3q26.2b	ERV316A3_3q26.2b	ERVL	LTR16A	ERV3-16A3_I-int	
HML5_3q26.2	prototype	prototype	chr3	170077412	170079290	+	rmsk	HML5_3q26.2	HML5_3q26.2	ERVK	LTR22A	HERVK22-int	
HUERSP1_3q26.2	internal	internal	chr3	170316558	170319856	-	rmsk	HUERSP1_3q26.2	HUERSP1_3q26.2	ERV1	HUERS-P1-int	HUERS-P1-int	
PABLA_3q26.2	internal	internal	chr3	170335463	170342401	-	rmsk	PABLA_3q26.2	PABLA_3q26.2	ERV1	PABL_A-int	PABL_A-int	
HERVH_3q26.2b	prototype	prototype	chr3	170672177	170678262	-	rmsk	HERVH_3q26.2b	HERVH_3q26.2b	ERV1	LTR7	HERVH-int	
HERVH_3q26.2c	prototype	prototype	chr3	170681758	170689306	-	rmsk	HERVH_3q26.2c	HERVH_3q26.2c	ERV1	LTR7	HERVH-int	
HERVH_3q26.2d	prototype	prototype	chr3	170817615	170823761	-	rmsk	HERVH_3q26.2d	HERVH_3q26.2d	ERV1	LTR7	HERVH-int	
HML4_3q26.2	oneside	oneside	chr3	170858678	170861080	+	rmsk	HML4_3q26.2	HML4_3q26.2	ERVK	HERVK13-int	HERVK13-int	
ERVLE_3q26.2	internal	internal	chr3	170901934	170903659	+	rmsk	ERVLE_3q26.2	ERVLE_3q26.2	ERVL	ERVL-E-int	ERVL-E-int	
ERVLB4_3q26.31a	unknown	unknown	chr3	171530290	171538018	-	rmsk	ERVLB4_3q26.31a	ERVLB4_3q26.31a	ERVL	MLT2B1	ERVL-B4-int	
HERVH_3q26.31a	prototype	prototype	chr3	171576684	171582157	+	rmsk	HERVH_3q26.31a	HERVH_3q26.31a	ERV1	LTR7Y	HERVH-int	
MER4B_3q26.31	internal	internal	chr3	171854841	171857227	+	rmsk	MER4B_3q26.31	MER4B_3q26.31	ERV1	MER4B-int	MER4B-int	
ERVLB4_3q26.31b	internal	internal	chr3	172021123	172021928	+	rmsk	ERVLB4_3q26.31b	ERVLB4_3q26.31b	ERVL	ERVL-B4-int	ERVL-B4-int	
LTR23_3q26.31	internal	internal	chr3	172026012	172028823	-	rmsk	LTR23_3q26.31	LTR23_3q26.31	ERV1	LTR23-int	LTR23-int	
ERV316A3_3q26.31	oneside	oneside	chr3	172550393	172552486	-	rmsk	ERV316A3_3q26.31	ERV316A3_3q26.31	ERVL	LTR16A1	ERV3-16A3_I-int	
HUERSP3B_3q26.31a	oneside	oneside	chr3	172666117	172668316	+	rmsk	HUERSP3B_3q26.31a	HUERSP3B_3q26.31a	ERV1	LTR9B	HUERS-P3b-int	
HUERSP3B_3q26.31b	internal	internal	chr3	172672365	172674983	+	rmsk	HUERSP3B_3q26.31b	HUERSP3B_3q26.31b	ERV1	HUERS-P3b-int	HUERS-P3b-int	
HML1_3q26.31a	oneside	oneside	chr3	172719014	172720560	+	rmsk	HML1_3q26.31a	HML1_3q26.31a	ERVK	LTR14B	HERVK14-int	
HERVW_3q26.31	internal	internal	chr3	172720804	172723487	+	rmsk	HERVW_3q26.31	HERVW_3q26.31	ERV1	HERV17-int	HERV17-int	
HML1_3q26.31b	oneside	oneside	chr3	172723488	172724743	+	rmsk	HML1_3q26.31b	HML1_3q26.31b	ERVK	HERVK14-int	HERVK14-int	
MER101_3q26.31	internal	internal	chr3	172795345	172800133	+	rmsk	MER101_3q26.31	MER101_3q26.31	ERV1	MER101-int	MER101-int	
HERVH_3q26.31b	prototype	prototype	chr3	173155218	173161544	-	rmsk	HERVH_3q26.31b	HERVH_3q26.31b	ERV1	LTR7	HERVH-int	
HUERSP1_3q26.31	oneside	oneside	chr3	173245627	173249941	-	rmsk	HUERSP1_3q26.31	HUERSP1_3q26.31	ERV1	HUERS-P1-int	HUERS-P1-int	
HERVH48_3q26.31	prototype	prototype	chr3	173274055	173281973	+	rmsk	HERVH48_3q26.31	HERVH48_3q26.31	ERV1	MER48	HERVH48-int	
ERVLB4_3q26.31c	oneside	oneside	chr3	173536700	173540495	-	rmsk	ERVLB4_3q26.31c	ERVLB4_3q26.31c	ERVL	MLT2B4	ERVL-B4-int	
HERVL_3q26.31a	prototype	prototype	chr3	174395588	174397705	+	rmsk	HERVL_3q26.31a	HERVL_3q26.31a	ERVL	MLT2A1	HERVL-int	
ERVLE_3q26.31a	internal	internal	chr3	174416345	174419014	-	rmsk	ERVLE_3q26.31a	ERVLE_3q26.31a	ERVL	ERVL-E-int	ERVL-E-int	
ERVLB4_3q26.31d	internal	internal	chr3	174428401	174429610	+	rmsk	ERVLB4_3q26.31d	ERVLB4_3q26.31d	ERVL	ERVL-B4-int	ERVL-B4-int	
HERVL_3q26.31b	prototype	prototype	chr3	174882919	174886520	-	rmsk	HERVL_3q26.31b	HERVL_3q26.31b	ERVL	MLT2A1	HERVL-int	
HML3_3q26.31	prototype	prototype	chr3	175051904	175057019	-	rmsk	HML3_3q26.31	HML3_3q26.31	ERVK	MER9a3	HERVK9-int	
HERVL_3q26.31c	prototype	prototype	chr3	175528123	175534485	-	rmsk	HERVL_3q26.31c	HERVL_3q26.31c	ERVL	MLT2A1	HERVL-int	
HERVH_3q26.31c	prototype	prototype	chr3	175827485	175836221	+	rmsk	HERVH_3q26.31c	HERVH_3q26.31c	ERV1	LTR7	HERVH-int	
ERVLE_3q26.31b	internal	internal	chr3	175845687	175850610	-	rmsk	ERVLE_3q26.31b	ERVLE_3q26.31b	ERVL	ERVL-E-int	ERVL-E-int	
HERVH_3q26.32a	prototype	prototype	chr3	176061364	176066982	+	rmsk	HERVH_3q26.32a	HERVH_3q26.32a	ERV1	LTR7	HERVH-int	
ERV316A3_3q26.32	oneside	oneside	chr3	176142121	176145282	-	rmsk	ERV316A3_3q26.32	ERV316A3_3q26.32	ERVL	ERV3-16A3_I-int	ERV3-16A3_I-int	
HERVH_3q26.32b	prototype	prototype	chr3	176321619	176327363	-	rmsk	HERVH_3q26.32b	HERVH_3q26.32b	ERV1	LTR7	HERVH-int	
HUERSP3_3q26.32	prototype	prototype	chr3	176505793	176515706	-	rmsk	HUERSP3_3q26.32	HUERSP3_3q26.32	ERV1	LTR9B	HUERS-P3-int	
HUERSP1_3q26.32	internal	internal	chr3	176821132	176823885	-	rmsk	HUERSP1_3q26.32	HUERSP1_3q26.32	ERV1	HUERS-P1-int	HUERS-P1-int	
ERVLE_3q26.32a	internal	internal	chr3	177267056	177268447	-	rmsk	ERVLE_3q26.32a	ERVLE_3q26.32a	ERVL	ERVL-E-int	ERVL-E-int	
ERVLE_3q26.32b	internal	internal	chr3	177324447	177328850	-	rmsk	ERVLE_3q26.32b	ERVLE_3q26.32b	ERVL	ERVL-E-int	ERVL-E-int	
HERVH_3q26.32c	prototype	prototype	chr3	177665834	177671132	-	rmsk	HERVH_3q26.32c	HERVH_3q26.32c	ERV1	LTR7	HERVH-int	
HERVL40_3q26.32a	internal	internal	chr3	177948638	177951612	-	rmsk	HERVL40_3q26.32a	HERVL40_3q26.32a	ERVL	HERVL40-int	HERVL40-int	
MER101_3q26.32	internal	internal	chr3	178050183	178053655	+	rmsk	MER101_3q26.32	MER101_3q26.32	ERV1	MER101-int	MER101-int	
HERVH_3q26.32d	prototype	prototype	chr3	178207403	178214658	+	rmsk	HERVH_3q26.32d	HERVH_3q26.32d	ERV1	LTR7	HERVH-int	
ERVL_3q26.32	internal	internal	chr3	178856092	178858125	+	rmsk	ERVL_3q26.32	ERVL_3q26.32	ERVL	ERVL-int	ERVL-int	
HERVW_3q26.32	prototype	prototype	chr3	179054591	179060155	+	rmsk	HERVW_3q26.32	HERVW_3q26.32	ERV1	LTR17	HERV17-int	
HERVL40_3q26.32b	oneside	oneside	chr3	179297321	179298854	+	rmsk	HERVL40_3q26.32b	HERVL40_3q26.32b	ERVL	HERVL40-int	HERVL40-int	
HERVH_3q26.33a	oneside	oneside	chr3	179515305	179517068	-	rmsk	HERVH_3q26.33a	HERVH_3q26.33a	ERV1	LTR7	HERVH-int	
HERVH_3q26.33b	prototype	prototype	chr3	179517069	179522482	+	rmsk	HERVH_3q26.33b	HERVH_3q26.33b	ERV1	LTR7	HERVH-int	
HERVH_3q26.33c	oneside	oneside	chr3	179522486	179526348	-	rmsk	HERVH_3q26.33c	HERVH_3q26.33c	ERV1	HERVH-int	HERVH-int	
HERVL_3q26.33	prototype	prototype	chr3	179994615	180001424	+	rmsk	HERVL_3q26.33	HERVL_3q26.33	ERVL	MLT2A1	HERVL-int	
ERV316A3_3q26.33	oneside	oneside	chr3	180172482	180173569	-	rmsk	ERV316A3_3q26.33	ERV316A3_3q26.33	ERVL	ERV3-16A3_I-int	ERV3-16A3_I-int	
MER61_3q26.33a	prototype	prototype	chr3	180227547	180235941	+	rmsk	MER61_3q26.33a	MER61_3q26.33a	ERV1	MER61C	MER61-int	
ERVLB4_3q26.33a	oneside	oneside	chr3	180402647	180404488	+	rmsk	ERVLB4_3q26.33a	ERVLB4_3q26.33a	ERVL	MLT2B4	ERVL-B4-int	
LTR57_3q26.33	prototype	prototype	chr3	180548134	180553900	+	rmsk	LTR57_3q26.33	LTR57_3q26.33	ERVL	LTR57	LTR57-int	
HUERSP2_3q26.33	prototype	prototype	chr3	180868025	180870678	-	rmsk	HUERSP2_3q26.33	HUERSP2_3q26.33	ERV1	LTR1C1	HUERS-P2-int	
MER61_3q26.33b	prototype	prototype	chr3	180894470	180900477	+	rmsk	MER61_3q26.33b	MER61_3q26.33b	ERV1	MER61A	MER61-int	
ERVLB4_3q26.33b	oneside	oneside	chr3	182417327	182422085	+	rmsk	ERVLB4_3q26.33b	ERVLB4_3q26.33b	ERVL	ERVL-B4-int	ERVL-B4-int	
ERVLE_3q26.33	internal	internal	chr3	182467073	182471636	+	rmsk	ERVLE_3q26.33	ERVLE_3q26.33	ERVL	ERVL-E-int	ERVL-E-int	
LTR25_3q26.33a	internal	internal	chr3	182716415	182725114	-	rmsk	LTR25_3q26.33a	LTR25_3q26.33a	ERV1	LTR25-int	LTR25-int	
LTR25_3q26.33b	internal	internal	chr3	182725315	182726346	-	rmsk	LTR25_3q26.33b	LTR25_3q26.33b	ERV1	LTR25-int	LTR25-int	
MER41_3q27.1	prototype	prototype	chr3	183063570	183068598	+	rmsk	MER41_3q27.1	MER41_3q27.1	ERV1	MER41A	MER41-int	
ERV316A3_3q27.1a	oneside	oneside	chr3	183114642	183118015	-	rmsk	ERV316A3_3q27.1a	ERV316A3_3q27.1a	ERVL	ERV3-16A3_I-int	ERV3-16A3_I-int	
ERVLE_3q27.1a	internal	internal	chr3	183188242	183189245	-	rmsk	ERVLE_3q27.1a	ERVLE_3q27.1a	ERVL	ERVL-E-int	ERVL-E-int	
HERVL_3q27.1	internal	internal	chr3	183243288	183244200	-	rmsk	HERVL_3q27.1	HERVL_3q27.1	ERVL	HERVL-int	HERVL-int	
ERVLB4_3q27.1a	internal	internal	chr3	183435040	183439428	+	rmsk	ERVLB4_3q27.1a	ERVLB4_3q27.1a	ERVL	ERVL-B4-int	ERVL-B4-int	
ERVLE_3q27.1b	internal	internal	chr3	184073453	184074072	-	rmsk	ERVLE_3q27.1b	ERVLE_3q27.1b	ERVL	ERVL-E-int	ERVL-E-int	
ERVLB4_3q27.1b	internal	internal	chr3	184448915	184453632	-	rmsk	ERVLB4_3q27.1b	ERVLB4_3q27.1b	ERVL	ERVL-B4-int	ERVL-B4-int	
ERV316A3_3q27.1b	oneside	oneside	chr3	184464071	184466203	-	rmsk	ERV316A3_3q27.1b	ERV316A3_3q27.1b	ERVL	ERV3-16A3_I-int	ERV3-16A3_I-int	
ERV316A3_3q27.1c	internal	internal	chr3	184541323	184542173	-	rmsk	ERV316A3_3q27.1c	ERV316A3_3q27.1c	ERVL	ERV3-16A3_I-int	ERV3-16A3_I-int	
HUERSP1_3q27.1	prototype	prototype	chr3	184699400	184707256	-	rmsk	HUERSP1_3q27.1	HUERSP1_3q27.1	ERV1	LTR8	HUERS-P1-int	
HML3_3q27.2a	prototype	prototype	chr3	185012756	185019807	-	rmsk	HML3_3q27.2a	HML3_3q27.2a	ERVK	MER9a3	HERVK9-int	
HML3_3q27.2b	prototype	prototype	chr3	185105203	185111049	+	rmsk	HML3_3q27.2b	HML3_3q27.2b	ERVK	MER9a2	HERVK9-int	
ERV316A3_3q27.2	internal	internal	chr3	185182260	185183401	+	rmsk	ERV316A3_3q27.2	ERV316A3_3q27.2	ERVL	ERV3-16A3_I-int	ERV3-16A3_I-int	
MER101_3q27.2	internal	internal	chr3	185262644	185265712	+	rmsk	MER101_3q27.2	MER101_3q27.2	ERV1	MER101-int	MER101-int	
HERVH_3q27.2	prototype	prototype	chr3	185373849	185379707	-	rmsk	HERVH_3q27.2	HERVH_3q27.2	ERV1	LTR7B	HERVH-int	
HML2_3q27.2	prototype	prototype	chr3	185562548	185571727	-	rmsk	HML2_3q27.2	HML2_3q27.2	ERVK	LTR5_Hs	HERVK-int	
ERVLE_3q27.2	internal	internal	chr3	185873385	185875201	+	rmsk	ERVLE_3q27.2	ERVLE_3q27.2	ERVL	ERVL-E-int	ERVL-E-int	
ERV316A3_3q27.3a	oneside	oneside	chr3	186447266	186448335	-	rmsk	ERV316A3_3q27.3a	ERV316A3_3q27.3a	ERVL	LTR16	ERV3-16A3_I-int	
ERV316A3_3q27.3b	oneside	oneside	chr3	186463443	186465796	+	rmsk	ERV316A3_3q27.3b	ERV316A3_3q27.3b	ERVL	ERV3-16A3_I-int	ERV3-16A3_I-int	
HERVH_3q27.3a	prototype	prototype	chr3	186657774	186663690	+	rmsk	HERVH_3q27.3a	HERVH_3q27.3a	ERV1	LTR7	HERVH-int	
ERV316A3_3q27.3c	internal	internal	chr3	186813953	186814516	+	rmsk	ERV316A3_3q27.3c	ERV316A3_3q27.3c	ERVL	ERV3-16A3_I-int	ERV3-16A3_I-int	
ERV316A3_3q27.3d	prototype	prototype	chr3	187106849	187110529	-	rmsk	ERV316A3_3q27.3d	ERV316A3_3q27.3d	ERVL	LTR16A2	ERV3-16A3_I-int	
HERVH_3q27.3b	prototype	prototype	chr3	187175504	187181262	-	rmsk	HERVH_3q27.3b	HERVH_3q27.3b	ERV1	LTR7	HERVH-int	
ERV316A3_3q27.3e	oneside	oneside	chr3	187374111	187378966	-	rmsk	ERV316A3_3q27.3e	ERV316A3_3q27.3e	ERVL	LTR16	ERV3-16A3_I-int	
HERVH_3q27.3c	prototype	prototype	chr3	187466299	187472000	-	rmsk	HERVH_3q27.3c	HERVH_3q27.3c	ERV1	LTR7	HERVH-int	
MER4_3q27.3	oneside	oneside	chr3	187472001	187477404	+	rmsk	MER4_3q27.3	MER4_3q27.3	ERV1	MER4-int	MER4-int	
ERVLE_3q27.3	internal	internal	chr3	187658201	187661969	+	rmsk	ERVLE_3q27.3	ERVLE_3q27.3	ERVL	ERVL-E-int	ERVL-E-int	
ERVLE_3q28e	insert*	insert*	chr3	189326490	189329355	+	rmsk	ERVLE_3q28e	ERVLE_3q28e	ERVL	ERVL-E-int	ERVL-E-int	
ERV316A3_3q28a	internal	internal	chr3	189438050	189439235	+	rmsk	ERV316A3_3q28a	ERV316A3_3q28a	ERVL	ERV3-16A3_I-int	ERV3-16A3_I-int	
ERV316A3_3q28b	oneside	oneside	chr3	189577410	189579603	+	rmsk	ERV316A3_3q28b	ERV316A3_3q28b	ERVL	LTR16B2	ERV3-16A3_I-int	
ERV316A3_3q28c	oneside	oneside	chr3	189615562	189620816	-	rmsk	ERV316A3_3q28c	ERV316A3_3q28c	ERVL	ERV3-16A3_I-int	ERV3-16A3_I-int	
HERVH_3q28a	prototype	prototype	chr3	190144600	190150202	+	rmsk	HERVH_3q28a	HERVH_3q28a	ERV1	LTR7	HERVH-int	
ERVLE_3q28a	internal	internal	chr3	190217125	190218206	-	rmsk	ERVLE_3q28a	ERVLE_3q28a	ERVL	ERVL-E-int	ERVL-E-int	
HERVL_3q28a	oneside	oneside	chr3	190249382	190251109	-	rmsk	HERVL_3q28a	HERVL_3q28a	ERVL	HERVL-int	HERVL-int	
ERV316A3_3q28d	prototype	prototype	chr3	190335732	190339270	+	rmsk	ERV316A3_3q28d	ERV316A3_3q28d	ERVL	LTR16A1	ERV3-16A3_I-int	
ERV316A3_3q28e	oneside	oneside	chr3	190363714	190366901	-	rmsk	ERV316A3_3q28e	ERV316A3_3q28e	ERVL	ERV3-16A3_I-int	ERV3-16A3_I-int	
MER61_3q28	prototype	prototype	chr3	190549018	190554482	-	rmsk	MER61_3q28	MER61_3q28	ERV1	MER61A	MER61-int	
HUERSP3B_3q28a	oneside	oneside	chr3	190678311	190680723	+	rmsk	HUERSP3B_3q28a	HUERSP3B_3q28a	ERV1	LTR9B	HUERS-P3b-int	
HUERSP3B_3q28b	oneside	oneside	chr3	190681070	190685007	+	rmsk	HUERSP3B_3q28b	HUERSP3B_3q28b	ERV1	HUERS-P3b-int	HUERS-P3b-int	
ERVLB4_3q28a	internal	internal	chr3	190736544	190738951	-	rmsk	ERVLB4_3q28a	ERVLB4_3q28a	ERVL	ERVL-B4-int	ERVL-B4-int	
ERV316A3_3q28f	oneside	oneside	chr3	190836085	190837756	+	rmsk	ERV316A3_3q28f	ERV316A3_3q28f	ERVL	ERV3-16A3_I-int	ERV3-16A3_I-int	
HERVH_3q28b	prototype	prototype	chr3	190920164	190925860	+	rmsk	HERVH_3q28b	HERVH_3q28b	ERV1	LTR7	HERVH-int	
ERV316A3_3q28g	oneside	oneside	chr3	190970855	190972349	-	rmsk	ERV316A3_3q28g	ERV316A3_3q28g	ERVL	LTR16	ERV3-16A3_I-int	
PRIMA41_3q28	internal	internal	chr3	190991226	190994578	-	rmsk	PRIMA41_3q28	PRIMA41_3q28	ERV1	PRIMA41-int	PRIMA41-int	
ERV316A3_3q28h	internal	internal	chr3	191019110	191019669	-	rmsk	ERV316A3_3q28h	ERV316A3_3q28h	ERVL	ERV3-16A3_I-int	ERV3-16A3_I-int	
ERVLB4_3q28b	internal	internal	chr3	191025774	191029918	-	rmsk	ERVLB4_3q28b	ERVLB4_3q28b	ERVL	ERVL-B4-int	ERVL-B4-int	
HERVL_3q28b	internal	internal	chr3	191308281	191311395	-	rmsk	HERVL_3q28b	HERVL_3q28b	ERVL	HERVL-int	HERVL-int	
MER41_3q28	oneside	oneside	chr3	191449204	191450791	-	rmsk	MER41_3q28	MER41_3q28	ERV1	MER41B	MER41-int	
ERVLE_3q28b	prototype	prototype	chr3	191555820	191557587	+	rmsk	ERVLE_3q28b	ERVLE_3q28b	ERVL	MLT2F	ERVL-E-int	
HERVW_3q28	prototype	prototype	chr3	191658784	191665592	+	rmsk	HERVW_3q28	HERVW_3q28	ERV1	LTR17	HERV17-int	
HERVH_3q28c	prototype	prototype	chr3	191666260	191672378	-	rmsk	HERVH_3q28c	HERVH_3q28c	ERV1	LTR7	HERVH-int	
HERVP71A_3q28	prototype	prototype	chr3	191738212	191744172	-	rmsk	HERVP71A_3q28	HERVP71A_3q28	ERV1	LTR71A	HERVP71A-int	
ERVLE_3q28c	oneside	oneside	chr3	191770257	191772815	-	rmsk	ERVLE_3q28c	ERVLE_3q28c	ERVL	MLT2F	ERVL-E-int	
ERVLE_3q28d	internal	internal	chr3	191775484	191776254	-	rmsk	ERVLE_3q28d	ERVLE_3q28d	ERVL	ERVL-E-int	ERVL-E-int	
ERV316A3_3q28i	internal	internal	chr3	191776254	191776777	-	rmsk	ERV316A3_3q28i	ERV316A3_3q28i	ERVL	ERV3-16A3_I-int	ERV3-16A3_I-int	
HERVH_3q28d	prototype	prototype	chr3	191895384	191901110	-	rmsk	HERVH_3q28d	HERVH_3q28d	ERV1	LTR7	HERVH-int	
HERVH_3q28e	prototype	prototype	chr3	192071109	192076858	-	rmsk	HERVH_3q28e	HERVH_3q28e	ERV1	LTR7	HERVH-int	
HERVH_3q29	prototype	prototype	chr3	192995645	193001388	+	rmsk	HERVH_3q29	HERVH_3q29	ERV1	LTR7	HERVH-int	
ERVLE_3q29a	prototype	prototype	chr3	193854861	193859010	+	rmsk	ERVLE_3q29a	ERVLE_3q29a	ERVL	MLT2F	ERVL-E-int	
HERVL_3q29	oneside	oneside	chr3	193922960	193928783	+	rmsk	HERVL_3q29	HERVL_3q29	ERVL	HERVL-int	HERVL-int	
ERVLB4_3q29a	oneside	oneside	chr3	194565602	194567149	-	rmsk	ERVLB4_3q29a	ERVLB4_3q29a	ERVL	MLT2C1	ERVL-B4-int	
MER4_3q29a	unknown	unknown	chr3	195602561	195612034	+	rmsk	MER4_3q29a	MER4_3q29a	ERV1	MER4A1	MER4-int	
MER4_3q29b	oneside	oneside	chr3	195717357	195718895	+	rmsk	MER4_3q29b	MER4_3q29b	ERV1	MER4A1	MER4-int	
MER4_3q29c	internal	internal	chr3	195718906	195720473	+	rmsk	MER4_3q29c	MER4_3q29c	ERV1	MER4-int	MER4-int	
HUERSP3_3q29	oneside	oneside	chr3	196517830	196525490	+	rmsk	HUERSP3_3q29	HUERSP3_3q29	ERV1	LTR9C	HUERS-P3-int	
HERVIP10FH_3q29	oneside	oneside	chr3	197242966	197244546	-	rmsk	HERVIP10FH_3q29	HERVIP10FH_3q29	ERV1	LTR10B2	HERVIP10FH-int	
HERVIP10F_3q29	prototype	prototype	chr3	197242966	197248696	-	rmsk	HERVIP10F_3q29	HERVIP10F_3q29	ERV1	LTR10B2	HERVIP10F-int	
MER4_3q29d	oneside	oneside	chr3	197560702	197562205	+	rmsk	MER4_3q29d	MER4_3q29d	ERV1	MER4A1	MER4-int	
MER4_3q29e	oneside	oneside	chr3	197562225	197567719	+	rmsk	MER4_3q29e	MER4_3q29e	ERV1	MER4-int	MER4-int	
ERVLB4_3q29b	oneside	oneside	chr3	197573828	197574968	+	rmsk	ERVLB4_3q29b	ERVLB4_3q29b	ERVL	ERVL-B4-int	ERVL-B4-int	
ERV316A3_3q29	internal	internal	chr3	197591652	197592530	-	rmsk	ERV316A3_3q29	ERV316A3_3q29	ERVL	ERV3-16A3_I-int	ERV3-16A3_I-int	
MER4_3q29f	oneside	oneside	chr3	197614001	197617792	-	rmsk	MER4_3q29f	MER4_3q29f	ERV1	MER4A1	MER4-int	
ERVLE_3q29b	internal	internal	chr3	197906522	197909169	-	rmsk	ERVLE_3q29b	ERVLE_3q29b	ERVL	ERVL-E-int	ERVL-E-int	
